policy_n,policy_alias,policy_industry,policy_d0,rel_day,pub_date,article_count,provider_count,max_provider_share,diffusion,active_article_count,pred_support_count,pred_contradict_count,pred_neutral_count,PTEI_sum,PTEI_mean,Contradiction_sum,Contradiction_mean,NP_support_total,NP_contradict_total,C1_gate_count,C1_PTEI_sum,C1_PTEI_mean,C1_NP_support,C1_Contradiction_sum,C1_Contradiction_mean,C1_NP_contradict,C2_gate_count,C2_PTEI_sum,C2_PTEI_mean,C2_NP_support,C2_Contradiction_sum,C2_Contradiction_mean,C2_NP_contradict,C3_gate_count,C3_PTEI_sum,C3_PTEI_mean,C3_NP_support,C3_Contradiction_sum,C3_Contradiction_mean,C3_NP_contradict,C4_gate_count,C4_PTEI_sum,C4_PTEI_mean,C4_NP_support,C4_Contradiction_sum,C4_Contradiction_mean,C4_NP_contradict,C5_gate_count,C5_PTEI_sum,C5_PTEI_mean,C5_NP_support,C5_Contradiction_sum,C5_Contradiction_mean,C5_NP_contradict,C6_gate_count,C6_PTEI_sum,C6_PTEI_mean,C6_NP_support,C6_Contradiction_sum,C6_Contradiction_mean,C6_NP_contradict
22,10·29 대책,부동산/건설,2003-10-29,-22,2003-10-07,4,3,0.500000,0.500000,0,0,0,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,-20,2003-10-09,11,8,0.181818,0.818182,2,2,0,9,1.111231,0.101021,0.596698,0.054245,0.205386,0.110286,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,1.111231,0.101021,0.205386,0.596698,0.054245,0.110286,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,-19,2003-10-10,18,12,0.166667,0.833333,2,1,0,17,0.784865,0.043604,0.566002,0.031445,0.106990,0.077155,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.784865,0.043604,0.106990,0.566002,0.031445,0.077155,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,-16,2003-10-13,5,4,0.400000,0.600000,0,0,0,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,-15,2003-10-14,8,7,0.250000,0.750000,0,0,0,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,-13,2003-10-16,1,1,1.000000,0.000000,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,-10,2003-10-19,2,1,1.000000,0.000000,0,0,0,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,-9,2003-10-20,4,4,0.250000,0.750000,0,0,0,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,-8,2003-10-21,5,5,0.200000,0.800000,3,2,1,2,2.336559,0.467312,2.783087,0.556617,0.669848,0.797860,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,1.168280,0.233656,0.334924,1.391544,0.278309,0.398930,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,1.168280,0.233656,0.334924,1.391544,0.278309,0.398930,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,-7,2003-10-22,1,1,1.000000,0.000000,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,-6,2003-10-23,11,6,0.272727,0.727273,2,2,0,9,1.038712,0.094428,0.492131,0.044739,0.170651,0.080853,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.398342,0.036213,0.065444,0.328950,0.029905,0.054044,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.640370,0.058215,0.105207,0.163181,0.014835,0.026809,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,-5,2003-10-24,12,9,0.250000,0.750000,0,0,0,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,-4,2003-10-25,7,5,0.285714,0.714286,2,1,1,5,0.868433,0.124062,0.748559,0.106937,0.184271,0.158835,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.666013,0.095145,0.141320,0.174165,0.024881,0.036956,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.202420,0.028917,0.042951,0.574394,0.082056,0.121879,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,-3,2003-10-26,6,3,0.500000,0.500000,2,2,0,4,1.301423,0.216904,0.691082,0.115180,0.211038,0.112065,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.559954,0.093326,0.090802,0.272900,0.045483,0.044253,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.741469,0.123578,0.120236,0.418183,0.069697,0.067812,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,-2,2003-10-27,29,20,0.137931,0.862069,8,3,5,21,2.816925,0.097135,3.271687,0.112817,0.284807,0.330786,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4,1.038372,0.035806,0.104985,1.439621,0.049642,0.145554,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5,1.778553,0.061329,0.179822,1.832067,0.063175,0.185233,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,-1,2003-10-28,23,13,0.173913,0.826087,6,1,5,17,2.694595,0.117156,2.334795,0.101513,0.307576,0.266507,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.613342,0.026667,0.070010,0.064867,0.002820,0.007404,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,2.081254,0.090489,0.237566,2.269928,0.098693,0.259102,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,0,2003-10-29,143,23,0.181818,0.818182,53,22,18,103,25.450607,0.177976,24.676305,0.172562,0.723689,0.701672,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27,9.215776,0.064446,0.262051,8.153410,0.057017,0.231843,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,48,16.234833,0.113530,0.461638,16.522897,0.115545,0.469829,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,1,2003-10-30,220,35,0.081818,0.918182,103,34,37,149,42.808751,0.194585,38.338313,0.174265,0.964461,0.863744,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52,16.204393,0.073656,0.365077,13.720728,0.062367,0.309121,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,87,26.604358,0.120929,0.599383,24.617587,0.111898,0.554622,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,2,2003-10-31,125,32,0.144000,0.856000,46,26,14,85,21.269083,0.170153,17.004081,0.136033,0.704408,0.563156,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26,9.722312,0.077778,0.321992,6.851003,0.054808,0.226897,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33,11.546771,0.092374,0.382416,10.153076,0.081225,0.336258,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,3,2003-11-01,47,19,0.127660,0.872340,19,8,9,30,6.682280,0.142176,5.887418,0.125264,0.480130,0.423018,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4,1.517727,0.032292,0.109050,0.783612,0.016673,0.056303,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,5.164552,0.109884,0.371079,5.103806,0.108592,0.366714,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,4,2003-11-02,34,7,0.235294,0.764706,15,5,6,23,5.679963,0.167058,4.371713,0.128580,0.454196,0.349582,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,1.820577,0.053546,0.145582,1.019882,0.029997,0.081554,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12,3.859383,0.113511,0.308614,3.351830,0.098583,0.268028,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,5,2003-11-03,96,29,0.114583,0.885417,37,16,12,68,16.904417,0.176088,11.786493,0.122776,0.713248,0.497307,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23,8.415096,0.087657,0.355058,5.944961,0.061927,0.250836,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25,8.489321,0.088430,0.358190,5.841536,0.060849,0.246472,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,6,2003-11-04,98,29,0.112245,0.887755,31,20,8,70,12.939796,0.132039,9.449740,0.096426,0.538631,0.393354,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11,3.082800,0.031457,0.128324,2.766766,0.028232,0.115169,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26,9.856996,0.100582,0.410307,6.682976,0.068194,0.278185,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,7,2003-11-05,73,28,0.082192,0.917808,21,19,1,53,11.004732,0.150750,4.812368,0.065923,0.595508,0.260415,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9,3.780206,0.051784,0.204561,1.471312,0.020155,0.079618,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17,7.224524,0.098966,0.390946,3.341055,0.045768,0.180797,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,8,2003-11-06,45,20,0.111111,0.888889,18,12,5,28,9.118063,0.202624,8.094123,0.179869,0.689576,0.612138,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9,2.975441,0.066121,0.225025,3.450369,0.076675,0.260943,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15,6.142623,0.136503,0.464551,4.643754,0.103195,0.351195,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,9,2003-11-07,45,21,0.111111,0.888889,12,5,5,35,5.622465,0.124944,5.169342,0.114874,0.425213,0.390944,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7,2.649061,0.058868,0.200342,1.877779,0.041728,0.142012,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9,2.973405,0.066076,0.224871,3.291563,0.073146,0.248933,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,10,2003-11-08,27,15,0.148148,0.851852,8,5,2,20,4.716531,0.174686,3.872589,0.143429,0.495855,0.407130,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,2.614659,0.096839,0.274882,2.256124,0.083560,0.237189,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,2.101872,0.077847,0.220972,1.616464,0.059869,0.169941,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,11,2003-11-09,27,8,0.259259,0.740741,7,6,0,21,4.643480,0.171981,1.233666,0.045691,0.424500,0.112780,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4,1.647958,0.061035,0.150654,0.305634,0.011320,0.027941,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,2.995520,0.110945,0.273846,0.928032,0.034372,0.084839,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,12,2003-11-10,75,24,0.120000,0.880000,14,12,2,61,8.110102,0.108135,3.835678,0.051142,0.412106,0.194906,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4,1.830945,0.024413,0.093038,1.091135,0.014548,0.055445,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12,6.279156,0.083722,0.319069,2.744544,0.036594,0.139461,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,13,2003-11-11,52,23,0.134615,0.865385,17,11,6,35,9.646458,0.185509,5.612599,0.107935,0.637377,0.370845,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7,3.127670,0.060148,0.206657,1.988705,0.038244,0.131401,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15,6.518787,0.125361,0.430720,3.623896,0.069690,0.239444,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,14,2003-11-12,65,25,0.076923,0.923077,20,13,7,45,10.445801,0.160705,6.651711,0.102334,0.621505,0.395764,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,4.457928,0.068584,0.265238,2.762520,0.042500,0.164365,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15,5.987873,0.092121,0.356267,3.889190,0.059834,0.231399,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,15,2003-11-13,72,24,0.111111,0.888889,13,9,2,61,6.485688,0.090079,4.583098,0.063654,0.343538,0.242760,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9,3.086528,0.042868,0.163489,2.267474,0.031493,0.120105,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,3.399160,0.047211,0.180049,2.315624,0.032161,0.122655,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,16,2003-11-14,29,19,0.137931,0.862069,9,6,3,20,5.343965,0.184275,3.428969,0.118240,0.540306,0.346688,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5,1.975889,0.068134,0.199774,1.647200,0.056800,0.166541,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8,3.368077,0.116141,0.340532,1.781770,0.061440,0.180147,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,17,2003-11-15,10,5,0.300000,0.700000,1,1,0,9,0.341101,0.034110,0.057676,0.005768,0.057255,0.009681,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.341101,0.034110,0.057255,0.057676,0.005768,0.009681,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,18,2003-11-16,15,6,0.266667,0.733333,4,4,0,11,1.678176,0.111878,0.840698,0.056047,0.227475,0.113956,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.697258,0.046484,0.094512,0.381948,0.025463,0.051773,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.980918,0.065395,0.132962,0.458750,0.030583,0.062183,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,19,2003-11-17,54,24,0.129630,0.870370,16,12,2,40,9.094704,0.168420,3.582941,0.066351,0.587428,0.231422,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11,5.171827,0.095775,0.334049,1.771131,0.032799,0.114397,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,3.922880,0.072646,0.253379,1.811809,0.033552,0.117025,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,20,2003-11-18,49,27,0.102041,0.897959,17,11,4,34,7.982666,0.162912,4.178893,0.085284,0.572282,0.299587,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,3.981314,0.081251,0.285423,1.495328,0.030517,0.107201,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13,4.001351,0.081660,0.286859,2.683564,0.054767,0.192386,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,21,2003-11-19,38,21,0.263158,0.736842,20,11,9,18,9.748287,0.256534,6.468787,0.170231,0.692505,0.459534,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,3.719228,0.097874,0.264209,2.223784,0.058521,0.157974,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,6.029060,0.158659,0.428296,4.245003,0.111711,0.301559,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,22,2003-11-20,63,22,0.126984,0.873016,20,12,4,47,8.183974,0.129904,5.390100,0.085557,0.471653,0.310638,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9,2.966497,0.047087,0.170963,2.038752,0.032361,0.117496,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14,5.217477,0.082817,0.300690,3.351347,0.053196,0.193142,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,23,2003-11-21,33,18,0.121212,0.878788,10,8,0,25,5.967611,0.180837,2.010151,0.060914,0.560399,0.188767,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5,2.273827,0.068904,0.213528,0.910825,0.027601,0.085533,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7,3.693783,0.111933,0.346871,1.099327,0.033313,0.103234,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,24,2003-11-22,14,13,0.142857,0.857143,7,3,3,8,2.824421,0.201744,2.149568,0.153541,0.468286,0.356396,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.315845,0.022560,0.052367,0.114671,0.008191,0.019012,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7,2.508576,0.179184,0.415919,2.034897,0.145350,0.337384,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,25,2003-11-23,17,7,0.352941,0.647059,7,7,0,10,5.405064,0.317945,1.256104,0.073888,0.594634,0.138189,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4,2.087811,0.122812,0.229689,0.560936,0.032996,0.061711,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,3.317253,0.195133,0.364945,0.695168,0.040892,0.076478,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,26,2003-11-24,59,20,0.135593,0.864407,19,15,3,41,10.780779,0.182725,4.191114,0.071036,0.646697,0.251409,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13,6.629575,0.112366,0.397682,1.897787,0.032166,0.113841,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9,4.151203,0.070359,0.249014,2.293328,0.038870,0.137568,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,27,2003-11-25,49,21,0.142857,0.857143,12,7,4,38,6.725459,0.137254,4.221215,0.086147,0.460236,0.288866,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8,3.560928,0.072672,0.243681,1.884535,0.038460,0.128962,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9,3.164529,0.064582,0.216555,2.336683,0.047687,0.159904,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,28,2003-11-26,36,17,0.138889,0.861111,14,7,3,26,6.129633,0.170268,4.450680,0.123630,0.529430,0.384415,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8,2.412720,0.067020,0.208392,2.287927,0.063554,0.197613,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9,3.716913,0.103248,0.321038,2.162752,0.060076,0.186802,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,10·29 대책,부동산/건설,2003-10-29,29,2003-11-27,53,19,0.132075,0.867925,21,16,5,32,9.223536,0.174029,6.031640,0.113805,0.602512,0.394007,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13,4.814956,0.090848,0.314529,2.266613,0.042766,0.148063,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14,4.408579,0.083181,0.287983,3.765027,0.071038,0.245944,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23,8·31 대책,부동산/건설,2005-08-31,-30,2005-08-01,3,3,0.333333,0.666667,0,0,0,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23,8·31 대책,부동산/건설,2005-08-31,-29,2005-08-02,5,5,0.200000,0.800000,2,2,0,3,0.689839,0.137968,0.417315,0.083463,0.197764,0.119636,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.689839,0.137968,0.197764,0.417315,0.083463,0.119636,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
